idacr	leader	plad_id	archigos_id	startdate	enddate	startyear	endyear	adm0	adm1	adm2	country	continent	latitude	longitude	geoname	geo_precision	foreign_leader	ethnicity1	ethnicity2	ethnicity_geoepr1	ethnicity_geoepr2	ethnicitysource1	ethnicitysource2	ethnicity_precision	entry	exit	gender	yrborn	birthdate	uid	id_0	id_1	id_2	gid_0	gid_1	gid_2	edu_name	edu_r	birthplace_comment_external	ethnicity_comment_external
"SWA"	"Mswati"	"SWA_1986_1"	"823acba8-1e42-11e4-b4cd-db5882bf8def"	1986-04-25	2023-12-31	1986.0	2023.0	"Swaziland"	"Manzini"	"Manzini South"	"Eswatini"	"Africa"	-26.5082	31.371317	"Manzini"	1	"0"	"Swazi"	"."	"Swazi"	"."	"https://www.britannica.com/biography/Mswati-III"	"."	2	"Regular"	"Still in Office"	"M"	1968	1968-04-18	"177352"	"221"	"3"	"35"	"SWZ"	"SWZ.3_1"	"SWZ.3.10_1"	"."	4	"."	"."
"SWD"	"Carlsson"	"SWD_1986_1"	"8225d020-1e42-11e4-b4cd-db5882bf8def"	1986-03-12	1991-10-30	1986.0	1991.0	"Sweden"	"V��stra G��taland"	"Bor��s"	"Sweden"	"Europe"	57.72101	12.9401	"Bor��s"	1	"0"	"Swedish"	"."	"Swedes"	"."	"http://runeberg.org/vemardet/1993/0201.html"	"https://www.nndb.com/people/736/000165241/"	3	"Regular"	"Regular"	"M"	1934	1934-11-09	"35492"	"222"	"21"	"245"	"SWE"	"SWE.21_1"	"SWE.21.6_1"	"Master��s degree in political science"	7	"."	"."
"SWD"	"Bildt"	"SWD_1991_1"	"35debe98-3bbd-11e5-afeb-eb6f07f9fec7"	1991-10-30	1994-10-07	1991.0	1994.0	"Sweden"	"Halland"	"Halmstad"	"Sweden"	"Europe"	56.67446	12.85676	"Halmstad"	1	"0"	"Swedish"	"Danish"	"Swedes"	"Danes"	"https://ethnicelebs.com/carl-bildt"	"https://prabook.com/web/carl.bildt/22899"	1	"Regular"	"Regular"	"M"	1949	1949-07-15	"36430"	"222"	"5"	"33"	"SWE"	"SWE.5_1"	"SWE.5.2_1"	"."	6	"."	"."
"SWD"	"Carlsson"	"SWD_1994_1"	"8225d020-1e42-11e4-b4cd-db5882bf8def"	1994-10-07	1996-03-21	1994.0	1996.0	"Sweden"	"V��stra G��taland"	"Bor��s"	"Sweden"	"Europe"	57.72101	12.9401	"Bor��s"	1	"0"	"Swedish"	"."	"Swedes"	"."	"http://runeberg.org/vemardet/1993/0201.html"	"https://www.nndb.com/people/736/000165241/"	3	"Regular"	"Regular"	"M"	1934	1934-11-09	"35492"	"222"	"21"	"245"	"SWE"	"SWE.21_1"	"SWE.21.6_1"	"Master��s degree in political science"	7	"."	"."
"SWD"	"Persson"	"SWD_1996_1"	"822600f2-1e42-11e4-b4cd-db5882bf8def"	1996-03-21	2006-10-06	1996.0	2006.0	"Sweden"	"S��dermanland"	"Ving��ker"	"Sweden"	"Europe"	59.0433	15.87374	"Ving��ker"	1	"0"	"Swedish"	"."	"Swedes"	"."	"https://ethnicelebs.com/goran-persson"	"https://www.britannica.com/biography/Goran-Persson"	2	"Regular"	"Regular"	"M"	1949	1949-01-20	"32110"	"222"	"14"	"157"	"SWE"	"SWE.14_1"	"SWE.14.9_1"	"."	6	"."	"."
"SWD"	"Reinfeldt"	"SWD_2006_1"	"82530553-1e42-11e4-b4cd-db5882bf8def"	2006-10-06	2014-10-03	2006.0	2014.0	"Sweden"	"Stockholm"	"Stockholm"	"Sweden"	"Europe"	59.32938	18.06871	"Stockholm"	1	"0"	"Swedish"	"African-American"	"Swedes"	"African Americans"	"https://www.aftonbladet.se/nyheter/a/Mg7woB/sa-nadde-han-toppen"	"https://ethnicelebs.com/fredrik-reinfeldt"	2	"Regular"	"Regular"	"M"	1965	1965-08-04	"31420"	"222"	"15"	"175"	"SWE"	"SWE.15_1"	"SWE.15.18_1"	"."	6	"."	"."
"SWD"	"Stefan L<U+FFFD>fven"	"SWD_2014_1"	"149f0026-aae0-11e4-b3bc-29f2fa19767e"	2014-10-03	2022-11-30	2014.0	2022.0	"Sweden"	"Stockholm"	"Stockholm"	"Sweden"	"Europe"	59.32938	18.06871	"Stockholm"	1	"0"	"Swedish"	"."	"Swedes"	"."	"https://ethnicelebs.com/stefan-lofven"	"."	2	"Regular"	"Regular"	"M"	1957	1957-07-21	"31420"	"222"	"15"	"175"	"SWE"	"SWE.15_1"	"SWE.15.18_1"	"Special training as a welder"	5	"."	"."
"SWD"	"Magdalena Andersson"	"SWD_2021_1"	"."	2021-11-30	2022-10-18	2021.0	2022.0	"Sweden"	"Uppsala"	"Uppsala"	"Sweden"	"Europe"	59.88	17.68	"Uppsala"	1	"0"	"Swedish"	"."	"Swedes"	"."	"https://www.britannica.com/biography/Magdalena-Andersson"	"https://ethnicelebs.com/magdalena-andersson"	1	"Regular"	"Regular"	"F"	1967	1967-01-23	"."	"."	"."	"."	"SWE"	"SWE.16_1"	"SWE.16.7_1"	"Master in Economics"	7	"."	"."
"SWD"	"Kristersson"	"SWD_2022_1"	"."	2022-10-18	2023-12-31	2022.0	2023.0	"Sweden"	"Sk��ne"	"Lund"	"Sweden"	"Europe"	55.71	13.19	"Lund"	1	"0"	"Swedish"	"."	"Swedes"	"."	"https://www.current-affairs.org/is-ulf-kristersson-christian-or-jewish/"	"https://thethaiger.com/world/news/561878/"	1	"Regular"	"Still in Office"	"M"	1963	1963-12-29	"."	"."	"."	"."	"SWE"	"SWE.13_1"	"SWE.13.18_1"	"Masters Degree in Economics"	7	"."	"."
"SWZ"	"Koller"	"SWZ_1990_1"	"8210114b-1e42-11e4-b4cd-db5882bf8def"	1990-01-01	1990-12-31	1990.0	1990.0	"Switzerland"	"Sankt Gallen"	"Sankt Gallen"	"Switzerland"	"Europe"	47.42391	9.37477	"St. Gallen"	1	"0"	"German"	"."	"Germans"	"."	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/arnold-koller.html"	"https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=idn%3D120733617"	3	"Regular"	"Regular"	"M"	1933		"74437"	"223"	"16"	"86"	"CHE"	"CHE.16_1"	"CHE.16.3_1"	"."	8	"."	"."
"SWZ"	"Cotti"	"SWZ_1991_1"	"8210114c-1e42-11e4-b4cd-db5882bf8def"	1991-01-01	1991-12-31	1991.0	1991.0	"Switzerland"	"Ticino"	"Locarno"	"Switzerland"	"Europe"	46.17323	8.80219	"Muralto"	1	"0"	"Italian"	"."	"Italians"	"."	"https://www.swissinfo.ch/eng/presidential-explainer_switzerland-s-18-living-ex-presidents-a-political-record/43308498"	"https://www.swissinfo.ch/eng/politics/the-candidates_who-will-become-the-next-swiss-cabinet-minister-/43531246"	3	"Regular"	"Regular"	"M"	1939		"84330"	"223"	"21"	"126"	"CHE"	"CHE.21_1"	"CHE.21.4_1"	"Degree in law (Lizentiat)"	6	"."	"."
"SWZ"	"Felber"	"SWZ_1992_1"	"8210421c-1e42-11e4-b4cd-db5882bf8def"	1992-01-01	1992-12-31	1992.0	1992.0	"Switzerland"	"Bern"	"Biel"	"Switzerland"	"Europe"	47.13713	7.24608	"Biel/Bienne"	1	"0"	"."	"."	"."	"."	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/rene-felber.html"	"https://hls-dhs-dss.ch/de/articles/004740/2006-04-20/"		"Regular"	"Regular"	"M"	1933		"77058"	"223"	"6"	"25"	"CHE"	"CHE.6_1"	"CHE.6.4_1"	"."		"."	"."
"SWZ"	"Ogi"	"SWZ_1993_1"	"8210421d-1e42-11e4-b4cd-db5882bf8def"	1993-01-01	1993-12-31	1993.0	1993.0	"Switzerland"	"Bern"	"Frutigen"	"Switzerland"	"Europe"	46.49467	7.67326	"Kandersteg"	1	"0"	"German"	"."	"Germans"	"."	"https://web.archive.org/web/20150124192554/http://www.parlament.ch/d/wahlen-abstimmungen/wahlen-im-parlament/bundesratswahlen/ruecktritt-adolf-ogi/Seiten/lebenslauf-adolf-ogi.aspx"	"https://premium-speakers.com/en/speaker-presenter/adolf-ogi/"	3	"Regular"	"Regular"	"M"	1942	1942-07-18	"81959"	"223"	"6"	"31"	"CHE"	"CHE.6_1"	"CHE.6.10_1"	"Trade school degree"	4	"."	"."
"SWZ"	"Stich"	"SWZ_1994_1"	"82101149-1e42-11e4-b4cd-db5882bf8def"	1994-01-01	1994-12-31	1994.0	1994.0	"Switzerland"	"Basel-Stadt"	"Basel"	"Switzerland"	"Europe"	47.55839	7.57327	"Basel"	1	"0"	"German"	"."	"Germans"	"."	"https://hls-dhs-dss.ch/de/articles/003083/2015-01-19/"	"https://www.fibl.org/en/info-centre/news-archive/otto-stich-en.html"	3	"Regular"	"Regular"	"M"	1927		"73078"	"223"	"5"	"19"	"CHE"	"CHE.5_1"	"CHE.5.1_1"	"PhD in economics"	8	"."	"."
"SWZ"	"Villiger"	"SWZ_1995_1"	"8210421e-1e42-11e4-b4cd-db5882bf8def"	1995-01-01	1995-12-31	1995.0	1995.0	"Switzerland"	"Lucerne"	"Sursee"	"Switzerland"	"Europe"	47.24836	8.17752	"Pfeffikon"	1	"0"	"German"	"."	"Germans"	"."	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/kaspar-villiger.html"	"."	3	"Regular"	"Regular"	"M"	1941		"76341"	"223"	"12"	"74"	"CHE"	"CHE.12_1"	"CHE.12.4_1"	"Degree in engineering (Diplom)"	6	"."	"."
"SWZ"	"Delamuraz"	"SWZ_1996_1"	"8210114a-1e42-11e4-b4cd-db5882bf8def"	1996-01-01	1996-12-31	1996.0	1996.0	"Switzerland"	"Vaud"	"Pays-d'Enhaut"	"Switzerland"	"Europe"	46.46299	6.84345	"Vevey"	1	"0"	"French"	"German"	"French"	"Germans"	"https://www.nytimes.com/1998/10/05/world/jean-pascal-delamuraz-62-ex-swiss-chief.html"	"."	3	"Regular"	"Regular"	"M"	1936	1936-04-01	"82241"	"223"	"24"	"155"	"CHE"	"CHE.24_1"	"CHE.24.10_1"	"Degree in political science"	7	"."	"."
"SWZ"	"Koller"	"SWZ_1997_1"	"8210114b-1e42-11e4-b4cd-db5882bf8def"	1997-01-01	1997-12-31	1997.0	1997.0	"Switzerland"	"Sankt Gallen"	"Sankt Gallen"	"Switzerland"	"Europe"	47.42391	9.37477	"St. Gallen"	1	"0"	"German"	"."	"Germans"	"."	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/arnold-koller.html"	"https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=idn%3D120733617"	3	"Regular"	"Regular"	"M"	1933		"74437"	"223"	"16"	"86"	"CHE"	"CHE.16_1"	"CHE.16.3_1"	"PhD in law"	8	"."	"."
"SWZ"	"Cotti"	"SWZ_1998_1"	"8210114c-1e42-11e4-b4cd-db5882bf8def"	1998-01-01	1998-12-31	1998.0	1998.0	"Switzerland"	"Ticino"	"Locarno"	"Switzerland"	"Europe"	46.17323	8.80219	"Muralto"	1	"0"	"Italian"	"."	"Italians"	"."	"https://www.swissinfo.ch/eng/presidential-explainer_switzerland-s-18-living-ex-presidents-a-political-record/43308498"	"https://www.swissinfo.ch/eng/politics/the-candidates_who-will-become-the-next-swiss-cabinet-minister-/43531246"	3	"Regular"	"Regular"	"M"	1939		"84330"	"223"	"21"	"126"	"CHE"	"CHE.21_1"	"CHE.21.4_1"	"Degree in law (Lizentiat)"	6	"."	"."
"SWZ"	"Dreifuss"	"SWZ_1999_1"	"8210421f-1e42-11e4-b4cd-db5882bf8def"	1999-01-01	1999-12-31	1999.0	1999.0	"Switzerland"	"Sankt Gallen"	"Sankt Gallen"	"Switzerland"	"Europe"	47.42391	9.37477	"St. Gallen"	1	"0"	"Jew"	"."	"European and American Jews"	"."	"https://jwa.org/encyclopedia/article/dreifuss-ruth"	"https://www.jta.org/1998/12/08/default/as-swiss-face-anti-semitism-a-jew-takes-office-of-president"	1	"Regular"	"Regular"	"F"	1940	1940-01-09	"74437"	"223"	"16"	"86"	"CHE"	"CHE.16_1"	"CHE.16.3_1"	"."	7	"."	"."
"SWZ"	"Ogi"	"SWZ_2000_1"	"8210421d-1e42-11e4-b4cd-db5882bf8def"	2000-01-01	2000-12-31	2000.0	2000.0	"Switzerland"	"Bern"	"Frutigen"	"Switzerland"	"Europe"	46.49467	7.67326	"Kandersteg"	1	"0"	"German"	"."	"Germans"	"."	"https://web.archive.org/web/20150124192554/http://www.parlament.ch/d/wahlen-abstimmungen/wahlen-im-parlament/bundesratswahlen/ruecktritt-adolf-ogi/Seiten/lebenslauf-adolf-ogi.aspx"	"https://premium-speakers.com/en/speaker-presenter/adolf-ogi/"	3	"Regular"	"Regular"	"M"	1942	1942-07-18	"81959"	"223"	"6"	"31"	"CHE"	"CHE.6_1"	"CHE.6.10_1"	"Trade school degree"	4	"."	"."
"SWZ"	"Leuenberger"	"SWZ_2001_1"	"358af948-3bbd-11e5-afeb-eb6f07f9fec7"	2001-01-01	2001-12-31	2001.0	2001.0	"Switzerland"	"Bern"	"Biel"	"Switzerland"	"Europe"	47.13713	7.24608	"Biel/Bienne"	1	"0"	"German"	"."	"Germans"	"."	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/moritz-leuenberger.html"	"."	3	"Regular"	"Regular"	"M"	1946	1946-09-21	"77058"	"223"	"6"	"25"	"CHE"	"CHE.6_1"	"CHE.6.4_1"	"."	6	"."	"."
"SWZ"	"Villiger"	"SWZ_2002_1"	"8210421e-1e42-11e4-b4cd-db5882bf8def"	2002-01-01	2002-12-31	2002.0	2002.0	"Switzerland"	"Lucerne"	"Sursee"	"Switzerland"	"Europe"	47.24836	8.17752	"Pfeffikon"	1	"0"	"German"	"."	"Germans"	"."	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/kaspar-villiger.html"	"."	3	"Regular"	"Regular"	"M"	1941		"76341"	"223"	"12"	"74"	"CHE"	"CHE.12_1"	"CHE.12.4_1"	"Degree in engineering (Diplom)"	6	"."	"."
"SWZ"	"Pascal Couchepin"	"SWZ_2003_1"	"358b2058-3bbd-11e5-afeb-eb6f07f9fec7"	2003-01-01	2003-12-31	2003.0	2003.0	"Switzerland"	"Valais"	"Martigny"	"Switzerland"	"Europe"	46.10276	7.07245	"Martigny"	1	"0"	"French"	"."	"French"	"."	"https://www.historyofsocialsecurity.ch/stakeholders/federal-councilors/couchepin-pascal/?L=3"	"."	3	"Regular"	"Regular"	"M"	1942		"84636"	"223"	"23"	"138"	"CHE"	"CHE.23_1"	"CHE.23.7_1"	"Degree in law (Lizentiat)"	7	"."	"."
"SWZ"	"Joseph Deiss"	"SWZ_2004_1"	"821072f0-1e42-11e4-b4cd-db5882bf8def"	2004-01-01	2004-12-31	2004.0	2004.0	"Switzerland"	"Fribourg"	"La Sarine"	"Switzerland"	"Europe"	46.80237	7.15128	"Fribourg"	1	"0"	"."	"."	"."	"."	"https://hls-dhs-dss.ch/de/articles/043253/2004-03-18/"	"https://web.archive.org/web/20030220201749/http://www.evd.admin.ch/evd/portrait/lebenslauf/index.html?lang=en"		"Regular"	"Regular"	"M"	1946		"79775"	"223"	"7"	"51"	"CHE"	"CHE.7_1"	"CHE.7.4_1"	"."	8	"."	"."
"SWZ"	"Schmid"	"SWZ_2005_1"	"82514dd4-1e42-11e4-b4cd-db5882bf8def"	2005-01-01	2005-12-31	2005.0	2005.0	"Switzerland"	"Bern"	"B��ren"	"Switzerland"	"Europe"	47.15167	7.40307	"R��ti bei B��ren"	1	"0"	"German"	"."	"Germans"	"."	"https://www.parlament.ch/en/biografie/samuel-schmid/267"	"."	3	"Regular"	"Regular"	"M"	1947		"77197"	"223"	"6"	"26"	"CHE"	"CHE.6_1"	"CHE.6.5_1"	"."	7	"."	"."
"SWZ"	"Leuenberger"	"SWZ_2006_1"	"358af948-3bbd-11e5-afeb-eb6f07f9fec7"	2006-01-01	2006-12-31	2006.0	2006.0	"Switzerland"	"Bern"	"Biel"	"Switzerland"	"Europe"	47.13713	7.24608	"Biel/Bienne"	1	"0"	"German"	"."	"Germans"	"."	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/moritz-leuenberger.html"	"."	3	"Regular"	"Regular"	"M"	1946		"77058"	"223"	"6"	"25"	"CHE"	"CHE.6_1"	"CHE.6.4_1"	"Degree in law (Lizentiat)"	7	"."	"."
"SWZ"	"Calmy-Rey"	"SWZ_2007_1"	"82514dd6-1e42-11e4-b4cd-db5882bf8def"	2007-01-01	2007-12-31	2007.0	2007.0	"Switzerland"	"Valais"	"Sion"	"Switzerland"	"Europe"	46.22739	7.35559	"Sion"	1	"0"	"French"	"."	"French"	"."	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/micheline-calmy-rey.html"	"https://hls-dhs-dss.ch/de/articles/045202/2009-07-16/"	3	"Regular"	"Regular"	"F"	1945		"83708"	"223"	"23"	"143"	"CHE"	"CHE.23_1"	"CHE.23.12_1"	"Degree in political science"	7	"."	"."
"SWZ"	"Pascal Couchepin"	"SWZ_2008_1"	"358b2058-3bbd-11e5-afeb-eb6f07f9fec7"	2008-01-01	2008-12-31	2008.0	2008.0	"Switzerland"	"Valais"	"Martigny"	"Switzerland"	"Europe"	46.10276	7.07245	"Martigny"	1	"0"	"French"	"."	"French"	"."	"https://www.historyofsocialsecurity.ch/stakeholders/federal-councilors/couchepin-pascal/?L=3"	"."	3	"Regular"	"Regular"	"M"	1942		"84636"	"223"	"23"	"138"	"CHE"	"CHE.23_1"	"CHE.23.7_1"	"Degree in law (Lizentiat)"	7	"."	"."
"SWZ"	"Hans-Rudolf Merz"	"SWZ_2009_1"	"82514dd8-1e42-11e4-b4cd-db5882bf8def"	2009-01-01	2009-12-31	2009.0	2009.0	"Switzerland"	"Appenzell Ausserrhoden"	"Appenzell Ausserrhoden"	"Switzerland"	"Europe"	47.38615	9.27916	"Herisau"	1	"0"	"German"	"."	"Germans"	"."	"https://www.reuters.com/article/ch-profile-finmin/profile-swiss-finance-minister-hans-rudolf-merz-idUSLDE6721PN20100823"	"."	2	"Regular"	"Regular"	"M"	1942		"74939"	"223"	"2"	"12"	"CHE"	"CHE.2_1"	"CHE.2.1_1"	"."	8	"."	"."
"SWZ"	"Doris Leuthard"	"SWZ_2010_1"	"82514dd9-1e42-11e4-b4cd-db5882bf8def"	2010-01-01	2010-12-31	2010.0	2010.0	"Switzerland"	"Aargau"	"Muri"	"Switzerland"	"Europe"	47.25944	8.37633	"Merenschwand"	1	"0"	"Swiss-German"	"."	"Germans"	"."	"https://ethnicelebs.com/doris-leuthard"	"."	2	"Regular"	"Regular"	"F"	1963	1963-04-10	"76002"	"223"	"1"	"8"	"CHE"	"CHE.1_1"	"CHE.1.8_1"	"Degree in law (Lizentiat)"	7	"."	"."
"SWZ"	"Calmy-Rey"	"SWZ_2011_1"	"82514dd6-1e42-11e4-b4cd-db5882bf8def"	2011-01-01	2011-12-31	2011.0	2011.0	"Switzerland"	"Valais"	"Sion"	"Switzerland"	"Europe"	46.22739	7.35559	"Sion"	1	"0"	"French"	"."	"French"	"."	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/micheline-calmy-rey.html"	"https://hls-dhs-dss.ch/de/articles/045202/2009-07-16/"	3	"Regular"	"Regular"	"F"	1945		"83708"	"223"	"23"	"143"	"CHE"	"CHE.23_1"	"CHE.23.12_1"	"Degree in political science"	7	"."	"."
"SWZ"	"Eveline Widmer-Schlumpf"	"SWZ_2012_1"	"2b37a456-3481-11e4-8dba-bbcd9ed46413"	2012-01-01	2012-12-31	2012.0	2012.0	"Switzerland"	"Graub��nden"	"Imboden"	"Switzerland"	"Europe"	46.84566	9.47588	"Felsberg"	1	"0"	"German"	"."	"Germans"	"."	"https://web.archive.org/web/20110614082708/http://www.efd.admin.ch/org/vorsteher/01322/index.html?lang=en"	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/eveline-widmer-schlumpf.html"	3	"Regular"	"Regular"	"F"	1956	1956-03-16	"79557"	"223"	"10"	"60"	"CHE"	"CHE.10_1"	"CHE.10.4_1"	"PhD in law"	8	"."	"."
"SWZ"	"Ueli Maurer"	"SWZ_2013_1"	"149e3ccd-aae0-11e4-b3bc-29f2fa19767e"	2013-01-01	2013-12-31	2013.0	2013.0	"Switzerland"	"Z��rich"	"Hinwil"	"Switzerland"	"Europe"	47.3264	8.79779	"Wetzikon"	1	"0"	"German"	"."	"Germans"	"."	"https://web.archive.org/web/20110707003705/http://sc.tagesanzeiger.ch/dyn/news/schweiz/806915.html"	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/ueli-maurer.html"	1	"Regular"	"Regular"	"M"	1950	1950-12-01	"75409"	"223"	"26"	"162"	"CHE"	"CHE.26_1"	"CHE.26.6_1"	"Special training in trade"	5	"."	"."
"SWZ"	"Didier Burkhalter"	"SWZ_2014_1"	"149e3cce-aae0-11e4-b3bc-29f2fa19767e"	2014-01-01	2014-12-31	2014.0	2014.0	"Switzerland"	"Neuch��tel"	"Neuch��tel"	"Switzerland"	"Europe"	46.99179	6.931	"Neuch��tel"	1	"0"	"."	"."	"."	"."	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/didier-burkhalter.html"	"https://www.eda.admin.ch/dam/eda/en/documents/das-eda/departementsvorsteher-didierburkhalter/CVBRDB_en.pdf"		"Regular"	"Regular"	"M"	1960		"78200"	"223"	"13"	"79"	"CHE"	"CHE.13_1"	"CHE.13.4_1"	"Degree in economics (Diplom)"	6	"."	"."
"SWZ"	"Simonetta Sommaruga"	"SWZ_2015_1"	"43f5aea5-de6a-11e5-ba44-bb6d7c1a9a58"	2015-01-01	2015-12-31	2015.0	2015.0	"Switzerland"	"Zug"	"Zug"	"Switzerland"	"Europe"	47.17242	8.51745	"Zug"	1	"0"	"Italian"	"German"	"Italians"	"Germans"	"https://www.munzinger.de/search/go/document.jsp?id=00000028398"	"https://www.uvek.admin.ch/uvek/en/home/detec/simonetta-sommaruga/personal-details.html"	3	"Regular"	"Regular"	"F"	1960	1960-05-14	"77007"	"223"	"25"	"156"	"CHE"	"CHE.25_1"	"CHE.25.1_1"	"Special training as pianist"	5	"."	"."
"SWZ"	"Johnann Schneider-Ammann"	"SWZ_2016_1"	"."	2016-01-01	2016-12-31	2016.0	2016.0	"Switzerland"	"Bern"	"Trachselwald"	"Switzerland"	"Europe"	47.02747	7.74526	"Sumiswald"	1	"0"	"Swiss-German"	"."	"Germans"	"."	"https://ethnicelebs.com/johann-schneider-ammann"	"."	2	"Regular"	"Regular"	"M"	1952	1952-02-18	"78024"	"223"	"6"	"46"	"CHE"	"CHE.6_1"	"CHE.6.25_1"	"Master��s degree in business administration"	7	"."	"."
"SWZ"	"Doris Leuthard"	"SWZ_2016_2"	"."	2016-12-31	2017-12-31	2016.0	2017.0	"Switzerland"	"Aargau"	"Muri"	"Switzerland"	"Europe"	47.25944	8.37633	"Merenschwand"	1	"0"	"Swiss-German"	"."	"Germans"	"."	"https://ethnicelebs.com/doris-leuthard"	"."	2	"Regular"	"Regular"	"F"	1963	1963-04-10	"76002"	"223"	"1"	"8"	"CHE"	"CHE.1_1"	"CHE.1.8_1"	"Degree in law (Lizentiat)"	7	"."	"."
"SWZ"	"Alain Berset"	"SWZ_2017_1"	"."	2017-12-31	2018-12-31	2017.0	2018.0	"Switzerland"	"Fribourg"	"La Sarine"	"Switzerland"	"Europe"	46.80237	7.15128	"Fribourg"	1	"0"	"Swiss-French"	"."	"French"	"."	"https://ethnicelebs.com/alain-berset"	"."	2	"Regular"	"Regular"	"M"	1972	1972-04-09	"79775"	"223"	"7"	"51"	"CHE"	"CHE.7_1"	"CHE.7.4_1"	"PhD in economics (Dr. rer.)"	8	"."	"."
"SWZ"	"Ueli Maurer"	"SWZ_2018_1"	"."	2018-12-31	2019-12-31	2018.0	2019.0	"Switzerland"	"Z��rich"	"Hinwil"	"Switzerland"	"Europe"	47.3264	8.79779	"Wetzikon"	1	"0"	"German"	"."	"Germans"	"."	"https://web.archive.org/web/20110707003705/http://sc.tagesanzeiger.ch/dyn/news/schweiz/806915.html"	"https://www.admin.ch/gov/en/start/federal-council/members-of-the-federal-council/ueli-maurer.html"	1	"Regular"	"Regular"	"M"	1950	1950-12-01	"75409"	"223"	"26"	"162"	"CHE"	"CHE.26_1"	"CHE.26.6_1"	"Special training as tradesman"	5	"."	"."
"SWZ"	"Simonetta Sommaruga"	"SWZ_2019_1"	"."	2019-12-31	2020-12-31	2019.0	2020.0	"Switzerland"	"Zug"	"Zug"	"Switzerland"	"Europe"	47.17242	8.51745	"Zug"	1	"0"	"Italian"	"German"	"Italians"	"Germans"	"https://www.munzinger.de/search/go/document.jsp?id=00000028398"	"https://www.uvek.admin.ch/uvek/en/home/detec/simonetta-sommaruga/personal-details.html"	3	"Regular"	"Regular"	"F"	1960	1960-05-14	"77007"	"223"	"25"	"156"	"CHE"	"CHE.25_1"	"CHE.25.1_1"	"Special training in music (Piano)"	5	"."	"."
"SWZ"	"Guy Parmelin"	"SWZ_2020_1"	"."	2020-12-31	2021-12-31	2020.0	2021.0	"Switzerland"	"Vaud"	"Nyon"	"Switzerland"	"Europe"	46.45276	6.29139	"Bursins"	1	"0"	"Swiss-French"	"."	"French"	"."	"https://www.nytimes.com/2018/12/19/world/europe/guy-parmelin-switzerland-english.html"	"https://www.thelocal.ch/20181214/lost-in-translation-swiss-minister-federal-councillor-guy-parmelin-criticised-for-lack-of-english"	1	"Regular"	"Regular"	"M"	1959	1959-11-09	"."	"."	"."	"."	"CHE"	"CHE.24_1"	"CHE.24.8_1"	"Special Agricultural Training"	5	"."	"."
"SWZ"	"Ignazio Cassis"	"SWZ_2021_1"	"."	2021-12-31	2022-12-31	2021.0	2022.0	"Switzerland"	"Ticino"	"Lugano"	"Switzerland"	"Europe"	45.99855	8.81968	"Sessa"	1	"0"	"Italian"	"."	"Italians"	"."	"https://www.swissinfo.ch/eng/politics/cabinet-race_ignazio-cassis-chosen-as-switzerland-s-new-cabinet-minister/43531024"	"https://nccr-onthemove.ch/blog/when-the-right-to-vote-and-the-right-to-run-for-political-office-do-not-coincide/?lang=de"	1	"Regular"	"Regular"	"M"	1961	1961-04-13	"."	"."	"."	"."	"CHE"	"CHE.21_1"	"CHE.21.5_1"	"Medical Doctorate"	8	"."	"."
"SWZ"	"Alain Berset"	"SWZ_2022_1"	"."	2022-12-31	2023-12-31	2022.0	2023.0	"Switzerland"	"Fribourg"	"La Sarine"	"Switzerland"	"Europe"	46.80237	7.15128	"Fribourg"	1	"0"	"Swiss-French"	"."	"French"	"."	"https://ethnicelebs.com/alain-berset"	"."	2	"Regular"	"Regular"	"M"	1972	1972-04-09	"."	"."	"."	"."	"CHE"	"CHE.7_1"	"CHE.7.4_1"	"PhD in economics (Dr. rer.)"	8	"."	"."
"SWZ"	"Viola Amherd"	"SWZ_2023_1"	"."	2023-12-31	2023-12-31	2023.0	2023.0	"Switzerland"	"Valais"	"Brig"	"Switzerland"	"Europe"	46.31667	7.98333	"Brig"	1	"0"	"Swiss-german"	"."	"Germans"	"."	"https://siaf.ch/en/speakers/member-of-the-swiss-federal-council-viola-amherd"	"https://epaimages.com/search.pp?pictureid=11579111&title=DACH-meeting-of-German-speaking-defense-ministers-in-Bern"	2	"Regular"	"Still in Office"	"F"	1962	1962-06-07	"."	"."	"."	"."	"CHE"	"CHE.23_1"	"CHE.23.1_1"	"Degree in law"	7	"."	"."
